TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaperlessBilling_Yes,PaymentMethod_Electronic check,Partner_Yes,SeniorCitizen,Dependents_Yes,OnlineSecurity_Yes,TechSupport_Yes,PaymentMethod_Mailed check,Contract_One year,StreamingMovies_No internet service,StreamingMovies_Yes
0.8184453573204484,0.2699292376823877,1.327387193213767,1,1,0,1,0,0,1,1,0,1,0,1
-0.9410803586961046,-1.2367242199587352,0.1674528870978128,1,1,1,0,0,0,0,0,0,0,0,0
-0.7072313526847276,-1.0331224013585834,0.8222009051632655,1,1,1,1,1,0,0,0,0,0,0,1
-0.8430495141800628,-0.8295205827584317,-1.1470285400335904,0,0,0,1,0,1,0,1,0,1,0,0
-0.9171020670694312,-1.1552834925186746,-0.5388108379727895,0,1,1,1,0,0,0,0,0,0,0,1
1.2050539489019398,1.6137012404433893,0.1957034361006372,0,1,0,1,0,1,1,0,0,0,0,0
1.1958332259029063,0.7992939660427822,1.0465435001856922,1,1,0,1,0,1,0,1,0,0,0,1
-0.6051195661715058,0.5549717837226001,-1.5142856770703037,0,0,0,0,0,0,0,0,0,0,1,0
1.5152496589794784,1.369379058123207,0.6394032351449919,0,1,0,1,0,1,1,1,1,0,0,1
-0.618972709815987,-0.8295205827584317,0.468238144127881,0,0,1,1,0,0,1,0,0,1,0,1
0.5566253542689406,0.188488510242327,1.181149057199148,1,0,0,0,0,0,0,1,0,0,0,1
-0.4452348764657742,1.125056875803025,-1.4561227820644893,0,1,0,1,0,1,0,0,0,0,1,0
-0.3158138672903427,-0.62591876415828,0.9983513871808744,1,1,1,1,1,0,0,0,0,0,0,1
-0.6866501695313822,-0.8702409464784621,0.0129057660823636,0,1,0,1,0,1,1,0,0,0,0,0
-0.6308184711807742,0.3920903288424788,-1.4943441130683104,0,0,0,0,0,0,0,0,0,1,1,0
0.6199571622359872,0.1477681465222966,1.3207400052131024,1,1,0,1,0,1,1,0,0,0,0,1
0.5847728244765168,0.5549717837226001,0.5197538511330312,1,1,1,1,1,0,0,0,0,0,0,1
-0.8879839944409038,-0.8295205827584317,-1.4860351280674795,0,0,0,0,0,0,0,0,0,1,1,0
-0.989544302305858,-1.2367242199587352,-1.479387940066815,0,0,0,0,0,0,0,0,1,0,1,0
-0.3979621267362788,1.4508197855632678,-1.4893587220678115,0,0,0,1,0,1,0,0,0,0,1,0
-0.6837383622685295,-0.9924020376385532,0.9086143491719036,1,1,1,0,1,0,0,0,0,0,0,1
1.955969335528983,1.247217966963116,1.3506523512160928,1,0,1,0,0,0,0,1,0,0,0,1
0.0616842970217689,0.4735310562825394,-0.2828940999472064,0,0,0,1,0,1,1,1,0,0,0,0
2.4814402507442472,1.5729808767233588,1.4935668932303794,1,1,0,1,1,0,1,1,0,0,0,1
-0.5625012962333886,-0.1372743995179157,-1.0124229830201346,0,0,1,0,0,0,0,1,0,0,0,0
0.7060319496575884,1.6137012404433893,-0.3028356639492,0,0,0,1,0,1,1,1,0,0,0,1
-0.9664483765164124,-1.2774445836787656,0.8105683261621028,1,0,0,1,0,1,0,0,1,0,0,1
-0.5056107588781069,0.6364125111626608,-1.343120586053193,0,0,0,0,0,0,0,0,0,1,1,0
-0.8048210142821554,-1.1145631287986442,0.8654076271675846,1,1,1,0,0,0,0,0,0,0,0,0
1.6133246217873816,1.2064976032430856,1.1030445981913404,1,1,0,1,1,0,0,0,0,1,0,0
2.002845020631726,1.369379058123207,1.3240635992134344,1,0,0,1,1,0,0,0,0,1,0,1
-0.960558584552915,-1.1552834925186746,-1.3148700370503688,0,1,0,0,1,0,0,0,0,0,0,0
-0.4243228061234682,0.1477681465222966,-0.977525246016646,0,0,0,1,0,0,1,0,1,1,0,0
-0.608957857563448,0.3513699651224484,-1.4960059100684764,0,1,1,1,0,0,0,0,0,0,1,0
2.012330453381928,1.2064976032430856,1.5301264272340338,1,1,1,1,0,1,0,1,0,1,0,1
-0.990956087645423,-1.2774445836787656,-1.03568814102246,0,0,0,0,0,1,0,1,1,0,0,0
-0.676436784965467,-0.9516816739185228,0.6743009721484804,1,1,1,0,1,0,0,0,0,0,0,1
1.8284895311954537,1.369379058123207,1.0581760791868549,1,0,0,1,0,0,1,1,1,0,0,0
-0.6724220204060791,-0.055833672077855,-1.2965902700485417,0,0,0,1,0,1,0,0,1,0,1,0
0.1990245395863224,0.2699292376823877,0.2787932861089434,1,1,0,0,0,0,0,0,0,0,0,0
1.214186435317251,0.5142514200025698,1.5766567432386855,1,0,0,0,0,0,1,1,0,1,0,1
2.677854886111222,1.6137012404433893,1.6747027662484868,1,0,0,1,0,0,1,1,0,0,0,1
-0.9374847179094,-1.2367242199587352,0.1873944510998066,1,1,0,1,0,0,0,0,0,0,0,0
-0.6070828301593383,0.5142514200025698,-1.5142856770703037,0,0,1,1,0,1,0,0,0,0,1,0
-0.7687101923935955,-0.2187151269579764,-1.51594747407047,0,0,0,0,0,1,0,0,1,0,1,0
-0.9021018478365532,-1.1960038562387048,0.1458495260956535,0,1,0,1,0,1,0,0,0,0,0,0
1.7870845142835248,1.247217966963116,1.1612074931971548,1,0,0,1,0,0,1,0,0,0,0,1
-0.9454480695903836,-1.0331224013585834,-1.505976692069473,0,0,0,0,0,1,0,0,1,1,1,0
0.1255455244911526,0.0663274190822359,0.4499583771260538,1,0,1,1,0,1,0,0,0,0,0,0
-0.49722828342444,-0.4223169455581282,-0.3510277769540174,0,1,1,1,0,0,1,1,0,0,0,0
-0.9703969636380084,-1.2774445836787656,0.5131066631323666,1,1,0,0,0,0,0,0,1,0,0,0
1.752892838090936,1.0843365120829946,1.395520870220578,1,1,1,1,0,0,1,1,0,0,0,0
-0.9260580803172964,-0.9516816739185228,-1.4976677070686424,0,0,0,0,0,0,0,0,0,0,1,0
-0.5546702994279893,-0.2594354906780068,-0.9642308700153168,0,0,1,0,0,0,0,1,0,0,0,0
0.418976283661357,0.3920903288424788,0.3120292261122658,1,1,0,1,1,0,1,0,0,0,0,0
-0.1162227149093467,0.0256070553622056,-0.1732154979362424,0,0,0,1,0,0,1,1,0,0,0,1
-0.8214756694598357,-1.1145631287986442,0.5978583101408388,1,1,1,0,0,0,0,1,0,0,0,0
-0.6442083727607106,-0.9924020376385532,1.1994288242009752,1,0,1,0,0,0,0,0,0,0,0,1
-0.0383098114821054,-0.3815965818380978,1.0149693571825356,1,0,0,0,0,0,0,0,1,0,0,1
-0.5950605956271054,0.1477681465222966,-1.3181936310507012,0,0,0,1,0,1,0,0,0,0,1,0
-0.8512334573203535,-1.1145631287986442,0.1059663980916664,0,0,0,1,0,0,0,1,0,0,0,0
-0.5294566956291963,1.0436161483629645,-1.502653098069141,0,0,0,1,0,1,0,0,0,0,1,0
0.094817134209684,-0.3408762181180675,1.3091074262119398,1,1,1,0,0,0,0,0,0,0,0,1
-0.9116534580245476,-1.1960038562387048,0.2106596091021319,0,0,0,0,0,0,1,1,1,0,0,1
-0.6407230277036596,-0.9516816739185228,1.034910921184529,1,1,0,0,0,0,0,1,0,0,0,1
-0.9191315084950556,-1.1960038562387048,0.3020584441112687,1,0,1,0,1,0,0,0,0,0,0,0
2.086096237374197,1.1657772395230557,1.6730409692483204,1,0,0,1,0,1,1,1,0,0,0,1
1.713980504669177,1.2064976032430856,1.2160467942026365,1,1,1,1,0,0,0,0,0,0,0,1
-0.8931678937346188,-0.9109613101984924,-1.1719554950360824,0,0,0,0,0,0,0,0,1,0,0,0
-0.6011489199039793,0.0663274190822359,-1.30157566104904,0,1,0,1,0,1,0,0,0,1,1,0
1.161023893624258,1.4508197855632678,0.2040124211014678,0,0,0,1,0,0,1,1,0,0,0,0
1.1050377812521348,1.6137012404433893,0.0145675630825296,0,1,0,1,0,1,1,1,0,0,0,1
-0.4893752274731099,-0.6666391278783103,0.3253236021135945,1,1,0,0,0,0,0,1,0,0,0,0
-0.6615909797541041,-0.4630373092781585,-0.9559218850144864,0,1,0,0,0,0,0,1,1,0,0,0
-0.6597821297877866,0.188488510242327,-1.4926823160681442,0,0,0,0,0,0,0,0,1,0,1,0
-0.4062784247521537,-0.7888002190384014,1.182810854199314,1,1,1,0,0,0,1,0,0,0,0,1
-0.553501164693662,-0.2594354906780068,-0.8611994560050172,0,0,0,1,0,1,1,1,0,0,0,0
-0.6956723602170395,0.1477681465222966,-1.5142856770703037,0,0,0,1,0,1,0,0,0,0,1,0
-0.8613144870106845,-0.6666391278783103,-1.479387940066815,0,0,0,0,0,0,0,0,0,0,1,0
0.8417839337151315,0.3513699651224484,1.1180007711928357,1,1,1,0,1,0,0,0,0,0,0,1
0.0880229172630276,0.188488510242327,0.1109517890921645,0,0,0,1,0,0,1,1,0,1,0,0
-0.9967576430251978,-1.2774445836787656,-1.4727407520661506,0,0,0,0,0,0,0,0,1,0,1,0
0.7362088612907893,1.4508197855632678,-0.2779087089467081,0,1,0,1,0,1,1,1,1,0,0,1
-0.970639614243246,-1.2774445836787656,0.4948268961305394,1,1,1,0,0,0,0,0,0,0,0,0
-0.4222933646978437,-0.62591876415828,0.3535741511164189,0,1,0,1,0,0,0,0,0,0,0,1
-0.0706926377083767,-0.4630373092781585,1.0831030341893466,1,1,1,0,0,0,0,0,0,0,0,1
0.8994024228861265,0.5956921474426305,0.8554368451665879,0,1,0,1,0,1,1,1,1,0,0,1
0.8207615676431722,1.002895784642934,0.2106596091021319,0,1,0,1,1,0,0,0,0,1,0,0
-0.7616292065498399,-0.9924020376385532,0.1973652331008032,1,0,0,0,0,0,0,0,0,0,0,0
0.0879346806793048,0.9214550572028734,-0.6617838159850825,0,1,1,0,1,0,1,0,0,0,0,0
-0.2864752032025084,0.2699292376823877,-0.8130073430001998,0,1,0,0,0,0,1,1,0,1,0,0
0.1236925562329735,0.9621754209229036,-0.6551366279844181,0,0,0,0,0,0,1,1,0,0,0,0
-0.3309243822528739,1.6137012404433893,-1.491020519067978,0,0,0,0,0,1,0,0,0,0,1,0
-0.8709763929283322,-1.1552834925186746,0.2472191431057869,1,1,0,0,0,0,0,0,0,0,0,0
-0.9971988259438118,-1.2774445836787656,-1.505976692069473,0,1,1,0,1,0,0,0,0,0,1,0
-0.2291876012204741,-0.5444780367182193,1.003336778181373,1,1,1,1,1,0,0,0,0,0,0,1
0.7671357838856343,0.758573602322752,0.4782089261288781,1,1,0,1,0,1,1,0,0,0,0,0
1.421851235108884,1.4915401492832985,0.4881797081298748,0,1,0,0,0,1,1,1,0,0,0,0
0.1173395222049311,1.4100994218432374,-0.9658926670154828,0,0,0,1,0,1,1,1,0,0,0,0
-0.9170579487775696,-1.1552834925186746,-0.4324558299621575,0,0,0,0,0,0,0,0,0,0,0,0
-0.938830325811173,-1.2367242199587352,0.3386179781149237,1,0,1,0,0,0,0,0,0,0,0,0
2.4788813898162854,1.6137012404433893,1.4935668932303794,1,0,0,1,1,0,0,1,0,0,0,1
0.9125276147148944,0.8400143297628127,0.5264010391336954,1,1,0,0,0,0,0,1,1,0,0,0
-0.9970664710682277,-1.2774445836787656,-1.4960059100684764,0,0,0,0,0,0,0,0,1,0,1,0
-0.4139329483901074,1.5322605130033284,-1.4976677070686424,0,0,0,0,0,0,0,0,0,1,1,0
-0.9644409942367188,-1.1960038562387048,-0.9409657120129912,0,1,0,1,1,0,0,0,1,0,0,0
-0.3850795855127485,-0.2594354906780068,-0.3327480099521901,0,1,0,0,0,0,0,0,0,0,0,0
0.4385648052478209,0.5142514200025698,0.3718539181182462,0,1,1,0,0,0,1,0,0,0,0,1
-0.5031842528257296,0.5956921474426305,-1.3082228490497043,0,0,1,1,0,0,0,0,0,0,1,0
2.0397499717737912,1.2879383306831464,1.3589613362169235,1,1,0,0,0,0,0,1,0,1,0,1
-0.4376024119737512,-0.7073594915983407,0.6543594081464871,0,0,0,0,0,0,1,1,1,0,0,1
1.7407603078290497,1.0436161483629645,1.3440051632154282,1,1,0,1,0,1,0,0,0,1,0,1
-0.6380318119001139,0.3920903288424788,-1.4876969250676455,0,0,0,1,0,1,0,0,1,0,1,0
-0.6541129292835961,0.1070477828022663,-1.3780183230566818,0,0,0,0,0,0,0,0,0,0,1,0
1.7534663758851343,1.2879383306831464,1.1728400721983174,1,1,0,0,0,0,0,0,0,1,0,1
-0.9969341161926432,-1.2774445836787656,-1.4860351280674795,0,0,0,0,0,1,0,0,1,0,1,0
-0.6780029843265468,-0.9924020376385532,0.9867188081797118,1,1,0,0,1,0,0,0,0,0,0,1
-0.9752940940346242,-1.2774445836787656,0.144187729095487,1,1,0,1,0,1,0,0,1,0,0,0
1.2912610911991254,0.8400143297628127,1.0631614701873533,1,1,0,0,1,0,1,1,1,1,0,1
-0.9855736560383316,-1.2774445836787656,-0.6302096729819263,0,0,1,0,0,0,0,0,0,0,0,0
0.1670608371327346,0.188488510242327,0.2438955491054544,0,0,0,1,0,0,0,1,1,1,0,1
-0.6015901028225934,-0.6666391278783103,-0.3294244159518578,0,0,0,0,0,0,1,1,1,0,0,0
-0.8222918578592717,-0.5037576729981889,-1.4976677070686424,0,1,0,0,0,0,0,0,1,1,1,0
-0.9705734368054538,-1.1960038562387048,-1.3181936310507012,0,0,1,0,0,0,0,0,0,0,0,0
-0.3915429152704444,-0.7073594915983407,1.0548524851865226,1,1,1,1,1,0,1,0,0,0,0,0
0.3895273238438692,0.2292088739623573,0.5214156481331973,1,1,0,0,1,1,1,0,1,0,0,0
0.5479340507722437,1.4100994218432374,-0.4590445819648154,0,1,0,1,0,0,1,1,0,0,0,1
0.5269116847002843,0.1070477828022663,1.0199547481830342,1,1,1,0,1,0,0,0,0,0,0,1
0.9013877460198896,1.4100994218432374,0.0295237360840249,0,0,0,1,0,0,1,0,1,0,0,0
-0.8237918797825595,-1.1145631287986442,0.5064594751317021,1,1,1,0,0,0,0,0,0,0,0,1
0.991389061417156,1.0436161483629645,0.4998122871310375,1,1,0,0,0,0,1,0,0,0,0,0
-0.7909016931998821,-1.0738427650786138,0.8138919201624348,1,1,1,0,0,0,0,1,0,0,0,1
-0.5053681082728692,1.002895784642934,-1.5009913010689746,0,1,0,1,0,0,0,0,0,0,1,0
2.488697709755448,1.6137012404433893,1.4885815022298807,1,1,0,1,1,0,1,0,0,0,0,1
-0.9727352331066628,-1.2367242199587352,-0.6684310039857471,0,0,0,0,0,0,0,0,1,0,0,0
-0.3048725309087143,-0.0965540357978854,-0.3427187919531868,0,1,0,1,0,1,1,0,0,0,0,0
-0.8282037089687,-1.1145631287986442,0.360221339117083,1,0,1,0,0,0,0,0,0,0,0,0
0.2969671475186415,-0.1372743995179157,1.1396041321949948,1,1,0,1,1,0,0,0,0,0,0,1
0.3828434026268663,1.2879383306831464,-0.562075995975115,0,0,1,1,0,0,1,1,0,0,0,1
-0.6259875182219504,0.4735310562825394,-1.4876969250676455,0,0,0,1,0,1,0,0,0,1,1,0
0.595361214523254,0.6364125111626608,0.2056742181016338,0,1,0,0,0,0,1,1,0,1,0,1
0.3168865562940658,-0.1779947632379461,1.3639467272174215,1,1,1,1,1,0,0,1,0,0,0,1
-0.0381774566065213,0.2292088739623573,-0.1582593249347472,0,1,0,1,0,0,1,1,0,0,0,1
1.498374412342491,1.5729808767233588,0.5297246331340278,1,1,0,1,1,0,1,0,0,0,0,0
-0.9315949259459024,-1.1960038562387048,-0.4856333339674735,0,1,1,1,0,1,0,0,0,0,0,0
1.030080803379608,0.758573602322752,0.8504514541660894,1,1,0,1,0,0,0,0,0,1,0,1
-0.8938076089666093,-1.1960038562387048,0.5180920541328647,1,1,1,0,0,0,0,0,0,0,0,1
2.0619414725800778,1.2879383306831464,1.541759006235197,1,1,1,1,0,0,0,1,0,0,0,1
1.4588664819806028,1.2064976032430856,0.8620840331672525,1,0,0,0,0,0,1,0,0,0,0,0
-0.941345068447273,-1.2367242199587352,0.5131066631323666,1,1,1,0,0,0,0,0,0,0,0,0
-0.9121167000890922,-0.8295205827584317,-1.5093002860698053,0,0,0,0,0,1,0,0,0,0,1,0
-0.994882615621088,-1.2774445836787656,-1.33148800705203,0,1,1,0,0,1,0,0,0,0,0,0
0.510168792938881,0.1477681465222966,1.0548524851865226,1,1,1,1,1,0,0,0,0,0,0,1
-0.3589615567307968,-0.3001558543980371,-0.3211154309510272,0,1,0,1,0,1,0,1,1,1,0,0
-0.516949159886488,-0.62591876415828,0.1408641350951549,0,1,0,0,0,0,0,1,1,0,0,0
-0.9705293185135924,-1.2774445836787656,0.50313588113137,1,0,1,0,0,0,0,0,0,0,0,1
1.3661960099257215,0.7992939660427822,1.3406815692150955,1,1,0,1,1,0,0,0,0,1,0,1
-0.6979665113938326,-0.055833672077855,-1.4544609850643233,0,0,0,1,0,1,0,0,1,0,1,0
-0.5947076492922142,-0.7888002190384014,0.179085466098976,1,1,1,0,0,0,0,0,0,0,0,0
0.7467090147538038,1.0436161483629645,0.1209225710931616,0,1,1,1,0,0,1,1,0,1,0,1
-0.9368450026774098,-0.9924020376385532,-1.4827115340671475,0,0,0,1,0,0,0,0,0,0,1,0
-0.9947943790373652,-1.2774445836787656,-1.3248408190513656,0,1,0,0,0,0,0,0,1,0,0,0
1.1585532692800191,0.758573602322752,0.9717626351782166,1,1,0,0,1,0,0,0,0,1,0,1
-0.4467790166809234,1.3286586944031769,-1.4926823160681442,0,1,0,1,0,1,0,0,0,0,1,0
-0.4199550952291892,-0.3815965818380978,-0.2978502729487016,0,0,0,0,0,0,0,0,0,1,0,0
-0.6137226330844797,-0.8702409464784621,0.3485887601159204,1,0,1,0,0,0,0,0,0,0,0,0
0.5007054193346098,0.0663274190822359,1.1861344481996463,1,1,1,1,0,0,0,0,0,0,0,1
-0.6394877155315403,0.3106496014024181,-1.4993295040688086,0,0,0,0,0,0,0,0,0,0,1,0
-0.922528616968384,-1.1960038562387048,-0.3776165289566755,0,0,0,0,0,0,0,0,0,0,0,0
1.863320922620033,1.4508197855632678,1.034910921184529,1,1,1,0,1,0,0,0,0,0,0,1
0.220488088576896,1.4915401492832985,-0.8528904710041867,0,0,0,1,0,1,1,1,1,0,0,0
-0.689032557291898,0.1477681465222966,-1.479387940066815,0,0,0,1,0,1,0,0,0,0,1,0
-0.9709043239944144,-1.1552834925186746,-1.4710789550659844,0,0,0,1,0,0,0,0,0,1,1,0
-0.7472687025489526,-0.9924020376385532,0.5480044001358552,1,1,1,0,1,0,0,0,0,0,0,0
-0.2370406571718041,-0.4630373092781585,0.4798707231290441,1,0,1,1,0,0,0,1,0,1,0,0
1.137795612959228,1.5322605130033284,0.1392023380949889,0,0,0,1,0,1,1,0,0,0,0,0
0.4514694056172818,0.3106496014024181,0.6676537841478158,1,1,1,1,0,1,0,1,0,0,0,0
-0.3356229803361136,1.0436161483629645,-1.33148800705203,0,1,0,0,0,0,0,0,0,0,1,0
0.5743609075972252,0.4328106925625091,0.5131066631323666,0,1,1,1,0,0,1,0,0,1,0,1
1.831423397604237,1.2879383306831464,1.071470455188184,1,0,0,1,1,0,1,0,0,1,0,1
-0.715437354970949,-0.9924020376385532,0.3402797751150897,1,1,0,1,0,0,1,0,1,0,0,0
0.3364089004427376,0.7992939660427822,-0.2263930019415581,0,0,0,0,0,0,1,1,0,1,0,0
-0.0565306660208657,-0.2187151269579764,0.6792863631489789,1,1,0,1,0,1,0,1,0,0,0,0
-0.6012592156336328,-0.8295205827584317,0.6560212051466532,1,1,1,1,0,1,0,0,0,0,0,0
-0.900712121642919,-0.9516816739185228,-1.4827115340671475,0,0,0,0,0,0,0,0,0,0,1,0
-0.8820942024774062,-1.1552834925186746,0.180747263099142,1,1,1,1,1,0,0,0,0,0,0,0
-0.8758735233249481,-1.1552834925186746,0.3220000081132624,1,1,1,0,1,0,0,0,0,0,0,0
1.742833867546536,1.6137012404433893,0.7424346491552913,0,1,0,1,0,0,1,1,0,0,0,1
-0.9345508515006168,-1.0738427650786138,-1.1736172920362484,0,0,0,0,0,0,1,0,0,0,0,0
-0.97485291111601,-1.2774445836787656,0.1774236690988095,1,0,1,0,0,0,0,0,0,0,0,0
-0.9973532399653268,-1.2774445836787656,-1.517609271070636,0,0,0,0,0,0,0,0,1,0,1,0
-0.5727808582370959,-0.7888002190384014,0.3801629031190768,0,1,1,1,0,0,1,1,0,0,0,0
0.4542047397126888,0.5956921474426305,0.1923798421003046,1,0,0,1,1,1,0,0,0,0,0,0
0.0957215591928427,-0.3408762181180675,1.269224298207953,1,1,0,0,1,0,0,0,0,0,0,1
-0.7466289873169623,-0.3408762181180675,-1.3514295710540236,0,1,0,1,0,1,0,0,0,0,1,0
-0.2294964292635039,1.4100994218432374,-1.2849576910473786,0,1,0,0,0,0,0,0,1,0,1,0
0.998028864342297,1.0843365120829946,0.398442670120904,0,0,0,1,0,1,0,1,0,1,0,1
0.1341265322581958,0.6771328748826912,-0.4191614539608286,0,1,0,1,0,0,0,0,0,0,0,0
1.6545090472400028,1.5729808767233588,0.6875953481498096,0,0,0,1,0,1,1,1,0,0,0,1
2.1316042554292363,1.2879383306831464,1.4686399382278874,1,1,0,0,1,0,1,1,0,0,0,1
0.5163674129454084,1.002895784642934,-0.1665683099355778,0,1,1,1,0,0,1,1,0,0,0,0
-0.3144903185345005,1.6137012404433893,-1.479387940066815,0,0,0,0,0,0,0,0,0,0,1,0
-0.972713173960732,-1.2774445836787656,0.3386179781149237,1,1,1,0,0,0,0,0,0,0,0,0
-0.4736911747163804,-0.4223169455581282,-0.3194536339508612,0,0,1,1,0,1,0,1,0,0,0,0
0.3261955158768223,0.188488510242327,0.5081212721318681,1,0,1,0,0,0,0,0,0,1,0,0
0.1043246261058166,-0.1372743995179157,0.6693155811479823,1,1,1,0,0,0,0,0,0,0,0,1
0.0176763008900174,0.5142514200025698,-0.3526895739541836,0,1,0,1,0,1,0,1,0,1,0,0
-0.9551761529458236,-1.2367242199587352,-0.5039131009693008,0,1,0,0,0,0,0,0,1,0,0,0
0.0633828512584329,-0.2187151269579764,0.8438042661654253,1,0,0,1,0,0,0,0,0,0,0,1
-0.1863928581149112,-0.4630373092781585,0.7241548821534641,1,0,0,1,1,0,0,0,0,0,0,0
-0.9165947067130248,-1.1145631287986442,-0.6883725679877406,0,1,0,0,0,0,0,0,0,0,0,0
1.7529369563827977,1.247217966963116,1.086426628189679,1,0,0,0,0,0,0,0,0,0,0,1
-0.2932253018573034,-0.4223169455581282,0.3668685271177476,1,1,0,1,0,1,0,0,0,0,0,0
1.4973596916296783,1.1657772395230557,1.0548524851865226,1,1,0,1,0,0,0,0,0,1,0,1
-0.8624836217450117,-0.748079855318371,-1.5093002860698053,0,0,0,0,0,0,0,0,1,1,1,0
-0.7089960843591838,-0.748079855318371,-0.6119299059800988,0,1,1,0,1,0,0,0,0,0,0,1
-0.5354126650304859,0.5549717837226001,-1.3397969920528607,0,1,0,1,0,0,0,0,0,1,1,0
-0.5620821724607052,0.8400143297628127,-1.5309036470719648,0,0,0,0,0,0,0,0,1,0,1,0
-0.5461554690987381,0.5956921474426305,-1.4444902030633266,0,1,0,1,0,1,0,0,0,0,1,0
-0.5383244722933387,-0.8295205827584317,0.6543594081464871,1,1,1,0,0,0,0,0,0,0,0,0
-0.256408587298961,1.3286586944031769,-1.2716633150460497,0,0,0,0,0,0,0,0,0,0,1,0
-0.0419716297066021,-0.2594354906780068,0.6792863631489789,1,1,1,0,0,0,0,1,0,1,0,0
-0.9327640606802298,-0.9924020376385532,-1.4827115340671475,0,0,0,1,0,1,0,0,1,0,1,0
0.924196902912236,1.125056875803025,0.2322629701042917,0,1,1,0,1,0,1,0,0,1,0,1
-0.160385125062613,-0.5037576729981889,1.0216165451832002,1,1,0,1,0,1,0,1,0,0,0,1
-0.8707558014690251,-0.8295205827584317,-1.4494755940638249,0,1,1,1,0,1,0,0,0,0,1,0
-0.9812059451440526,-1.1552834925186746,-1.481049737066981,0,1,1,0,0,0,0,0,0,0,1,0
-0.9634042143779756,-1.1552834925186746,-1.3464441800535252,0,1,0,0,0,0,0,0,1,0,0,0
-0.9381464922873212,-1.0738427650786138,-1.3082228490497043,0,0,0,1,0,1,0,0,1,0,1,0
-0.7884751871475049,-1.1145631287986442,1.0548524851865226,1,0,0,0,0,0,0,0,0,0,0,1
-0.9884413450093228,-1.2367242199587352,-1.4960059100684764,0,0,0,0,0,0,0,0,1,0,1,0
1.449336930938539,1.5729808767233588,0.4765471291287116,0,1,0,1,0,0,0,1,0,0,0,1
-0.6763264892358134,0.1070477828022663,-1.4860351280674795,0,0,0,1,0,1,0,0,0,1,1,0
-0.7691513753122096,-0.3001558543980371,-1.4827115340671475,0,1,0,0,0,0,0,0,1,0,1,0
1.904814176115684,1.247217966963116,1.330710787214099,1,1,0,1,0,1,0,0,0,0,0,1
1.6969508440106749,1.5729808767233588,0.612814483142334,0,0,1,1,0,0,1,1,0,0,0,1
1.6164570205095412,1.1657772395230557,1.151236711196158,1,0,0,1,0,0,1,1,0,0,0,0
0.1672373103001803,0.188488510242327,0.3436033691154218,0,0,0,1,0,1,1,0,0,1,0,1
-0.972558759939217,-1.2774445836787656,0.3502505571160864,1,1,0,0,1,0,0,0,0,0,0,0
0.6362588710787764,0.6771328748826912,0.3220000081132624,0,1,0,0,0,0,0,1,0,0,0,1
-0.6121784928693306,0.5142514200025698,-1.4594463760648215,0,0,0,1,0,1,0,0,1,0,1,0
2.5972728260263658,1.5729808767233588,1.624848856243503,1,0,0,1,0,1,1,1,0,0,0,1
-0.9728234696903856,-1.2774445836787656,0.3303089931140931,1,1,1,1,0,1,0,0,0,0,0,0
-0.942006842825194,-1.2367242199587352,0.5147684601325326,1,1,1,0,0,0,0,0,0,0,0,0
-0.8900575541583898,-1.1145631287986442,-0.4457502059634864,0,1,1,0,0,0,0,0,0,0,0,0
-0.9843383438662122,-1.2774445836787656,-0.5371490409726233,0,1,0,0,0,0,1,0,0,0,0,0
1.7404955980778811,1.6137012404433893,0.7274784761537967,0,0,0,0,0,0,1,1,0,0,0,1
0.1532959300719761,-0.0965540357978854,0.8404806721650927,1,1,1,1,1,0,0,0,0,0,0,0
0.6500678964313961,1.2064976032430856,-0.1532739339342488,0,1,0,1,0,0,0,1,0,0,0,0
0.9676313612497892,0.758573602322752,0.750743634156122,1,1,1,0,0,0,0,1,0,0,0,0
-0.6628483510721542,-0.9924020376385532,0.9784098231788813,1,1,1,1,0,1,0,0,0,0,0,1
-0.2042607663187803,-0.4223169455581282,0.6643301901474837,1,1,1,0,0,1,0,0,0,0,0,1
-0.7039886582329143,-0.2594354906780068,-1.288281285047711,0,0,0,1,0,0,0,0,1,1,1,0
2.2112157130931416,1.5729808767233588,1.3456669602155942,1,1,1,1,0,0,0,1,0,0,0,1
0.1591857220354739,0.4328106925625091,-0.1449649489334182,0,1,0,1,0,1,1,1,0,1,0,1
-0.600509204671989,-0.9516816739185228,1.1877962451998123,1,1,1,0,1,0,0,0,0,0,0,1
2.1567296226443067,1.5729808767233588,1.151236711196158,1,1,1,1,1,0,1,1,0,0,0,0
0.4592783432767504,0.3513699651224484,0.5014740841312035,0,1,0,0,0,0,1,1,0,1,0,1
-0.4296170011468368,-0.5851984004382496,0.2787932861089434,1,1,1,1,0,0,0,0,0,0,0,0
-0.2679675797666491,1.369379058123207,-1.3115464430500368,0,1,0,1,0,1,0,0,0,0,1,0
1.9460647790060976,1.369379058123207,1.1977670272008092,1,1,1,1,1,0,0,0,0,0,0,1
-0.8782338519395333,-1.1960038562387048,0.8737166121684152,1,0,1,0,1,0,0,0,0,0,0,0
-0.6671498845286412,-0.748079855318371,-0.3078210549496983,0,1,0,0,0,0,0,0,0,0,0,0
0.4782712679230853,0.8400143297628127,0.0079203750818651,0,0,0,1,0,1,0,1,0,0,0,0
-0.6572453280057557,0.2699292376823877,-1.4727407520661506,0,1,0,1,0,0,0,0,0,0,1,0
-0.8433804013690234,-1.1552834925186746,0.8404806721650927,1,1,1,0,0,0,0,0,0,0,0,1
